Date,S&P_Close,S&P_Daily_Ret,DJI_Close,DJI_Daily_Ret,NDX_Close,NDX_Daily_Ret,ETH_Close,ETH_Daily_Ret,BTC_Close,BTC_Daily_Ret
2019-08-28,2887.94,0.01,26036.1,0.01,7587.9,0.0,173.89,-0.07,9754.42,-0.04
2019-08-29,2924.58,0.01,26362.25,0.01,7702.31,0.02,169.52,-0.03,9510.2,-0.03
2019-08-30,2926.46,0.0,26403.28,0.0,7691.0,-0.0,168.83,-0.0,9598.17,0.01
2019-08-31,2926.46,0.0,26403.28,0.0,7691.0,0.0,172.47,0.02,9630.66,0.0
2019-09-01,2926.46,0.0,26403.28,0.0,7691.0,0.0,171.63,-0.0,9757.97,0.01
2019-09-02,2926.46,0.0,26403.28,0.0,7691.0,0.0,178.35,0.04,10346.76,0.06
2019-09-03,2906.27,-0.01,26118.02,-0.01,7609.51,-0.01,179.5,0.01,10623.54,0.03
2019-09-04,2937.78,0.01,26355.47,0.01,7719.25,0.01,175.99,-0.02,10594.49,-0.0
2019-09-05,2976.0,0.01,26728.15,0.01,7862.54,0.02,174.22,-0.01,10575.53,-0.0
2019-09-06,2978.71,0.0,26797.46,0.0,7852.54,-0.0,169.96,-0.02,10353.3,-0.02
2019-09-07,2978.71,0.0,26797.46,0.0,7852.54,0.0,178.26,0.05,10517.25,0.02
2019-09-08,2978.71,0.0,26797.46,0.0,7852.54,0.0,181.36,0.02,10441.28,-0.01
2019-09-09,2978.43,-0.0,26835.51,0.0,7832.4,-0.0,181.15,-0.0,10334.97,-0.01
2019-09-10,2979.39,0.0,26909.43,0.0,7814.74,-0.0,179.79,-0.01,10115.98,-0.02
2019-09-11,3000.93,0.01,27137.04,0.01,7887.58,0.01,178.73,-0.01,10178.37,0.01
2019-09-12,3009.57,0.0,27182.45,0.0,7917.34,0.0,181.02,0.01,10410.13,0.02
2019-09-13,3007.39,-0.0,27219.52,0.0,7892.95,-0.0,181.11,0.0,10360.55,-0.0
2019-09-14,3007.39,0.0,27219.52,0.0,7892.95,0.0,188.11,0.04,10358.05,-0.0
2019-09-15,3007.39,0.0,27219.52,0.0,7892.95,0.0,189.79,0.01,10347.71,-0.0
2019-09-16,2997.96,-0.0,27076.82,-0.01,7852.41,-0.01,197.11,0.04,10276.79,-0.01
2019-09-17,3005.7,0.0,27110.8,0.0,7888.79,0.0,208.61,0.06,10241.27,-0.0
2019-09-18,3006.73,0.0,27147.08,0.0,7888.56,-0.0,211.39,0.01,10198.25,-0.0
2019-09-19,3006.79,0.0,27094.79,-0.0,7901.79,0.0,221.28,0.05,10266.42,0.01
2019-09-20,2992.07,-0.0,26935.07,-0.01,7823.55,-0.01,218.05,-0.01,10181.64,-0.01
2019-09-21,2992.07,0.0,26935.07,0.0,7823.55,0.0,215.52,-0.01,10019.72,-0.02
2019-09-22,2992.07,0.0,26935.07,0.0,7823.55,0.0,211.55,-0.02,10070.39,0.01
2019-09-23,2991.78,-0.0,26949.99,0.0,7818.61,-0.0,201.92,-0.05,9729.32,-0.03
2019-09-24,2966.6,-0.01,26807.77,-0.01,7710.04,-0.01,168.11,-0.17,8620.57,-0.11
2019-09-25,2984.87,0.01,26970.71,0.01,7803.54,0.01,170.89,0.02,8486.99,-0.02
2019-09-26,2977.62,-0.0,26891.12,-0.0,7771.99,-0.0,166.73,-0.02,8118.97,-0.04
2019-09-27,2961.79,-0.01,26820.25,-0.0,7681.58,-0.01,174.71,0.05,8251.85,0.02
2019-09-28,2961.79,0.0,26820.25,0.0,7681.58,0.0,174.57,-0.0,8245.92,-0.0
2019-09-29,2961.79,0.0,26820.25,0.0,7681.58,0.0,170.5,-0.02,8104.19,-0.02
2019-09-30,2976.74,0.01,26916.83,0.0,7749.45,0.01,179.87,0.05,8293.87,0.02
2019-10-01,2940.25,-0.01,26573.04,-0.01,7684.14,-0.01,177.34,-0.01,8343.28,0.01
2019-10-02,2887.61,-0.02,26078.62,-0.02,7550.79,-0.02,180.71,0.02,8393.04,0.01
2019-10-03,2910.63,0.01,26201.04,0.0,7638.39,0.01,175.2,-0.03,8259.99,-0.02
2019-10-04,2952.01,0.01,26573.72,0.01,7754.1,0.02,176.99,0.01,8205.94,-0.01
2019-10-05,2952.01,0.0,26573.72,0.0,7754.1,0.0,176.35,-0.0,8151.5,-0.01
2019-10-06,2952.01,0.0,26573.72,0.0,7754.1,0.0,173.06,-0.02,7988.16,-0.02
2019-10-07,2938.79,-0.0,26478.02,-0.0,7725.13,-0.0,181.19,0.05,8245.62,0.03
2019-10-08,2893.06,-0.02,26164.04,-0.01,7604.27,-0.02,182.02,0.0,8228.78,-0.0
2019-10-09,2919.4,0.01,26346.01,0.01,7690.53,0.01,193.29,0.06,8595.74,0.04
2019-10-10,2938.13,0.01,26496.67,0.01,7740.36,0.01,191.66,-0.01,8586.47,-0.0
2019-10-11,2970.27,0.01,26816.59,0.01,7843.88,0.01,182.57,-0.05,8321.76,-0.03
2019-10-12,2970.27,0.0,26816.59,0.0,7843.88,0.0,180.83,-0.01,8336.56,0.0
2019-10-13,2970.27,0.0,26816.59,0.0,7843.88,0.0,182.08,0.01,8321.01,-0.0
2019-10-14,2966.15,-0.0,26787.36,-0.0,7842.33,-0.0,186.96,0.03,8374.69,0.01
2019-10-15,2995.68,0.01,27024.8,0.01,7942.85,0.01,181.41,-0.03,8205.37,-0.02
2019-10-16,2989.69,-0.0,27001.98,-0.0,7920.21,-0.0,176.01,-0.03,8047.53,-0.02
2019-10-17,2997.95,0.0,27025.88,0.0,7942.14,0.0,178.03,0.01,8103.91,0.01
2019-10-18,2986.2,-0.0,26770.2,-0.01,7868.49,-0.01,173.62,-0.02,7973.21,-0.02
2019-10-19,2986.2,0.0,26770.2,0.0,7868.49,0.0,172.91,-0.0,7988.56,0.0
2019-10-20,2986.2,0.0,26770.2,0.0,7868.49,0.0,175.53,0.02,8222.08,0.03
2019-10-21,3006.72,0.01,26827.64,0.0,7940.33,0.01,174.92,-0.0,8243.72,0.0
2019-10-22,2995.99,-0.0,26788.1,-0.0,7874.62,-0.01,172.3,-0.01,8078.2,-0.02
2019-10-23,3004.52,0.0,26833.95,0.0,7889.47,0.0,162.4,-0.06,7514.67,-0.07
2019-10-24,3010.29,0.0,26805.53,-0.0,7966.72,0.01,162.17,-0.0,7493.49,-0.0
2019-10-25,3022.55,0.0,26958.06,0.01,8029.22,0.01,181.52,0.12,8660.7,0.16
2019-10-26,3022.55,0.0,26958.06,0.0,8029.22,0.0,179.84,-0.01,9244.97,0.07
2019-10-27,3022.55,0.0,26958.06,0.0,8029.22,0.0,184.24,0.02,9551.71,0.03
2019-10-28,3039.42,0.01,27090.72,0.0,8110.67,0.01,182.66,-0.01,9256.15,-0.03
2019-10-29,3036.89,-0.0,27071.46,-0.0,8047.51,-0.01,190.34,0.04,9427.69,0.02
2019-10-30,3046.77,0.0,27186.69,0.0,8083.11,0.0,184.69,-0.03,9205.73,-0.02
2019-10-31,3037.56,-0.0,27046.23,-0.01,8083.83,0.0,183.97,-0.0,9199.58,-0.0
2019-11-01,3066.91,0.01,27347.36,0.01,8161.17,0.01,183.97,0.0,9261.1,0.01
2019-11-02,3066.91,0.0,27347.36,0.0,8161.17,0.0,183.93,-0.0,9324.72,0.01
2019-11-03,3066.91,0.0,27347.36,0.0,8161.17,0.0,182.43,-0.01,9235.35,-0.01
2019-11-04,3078.27,0.0,27462.11,0.0,8210.66,0.01,186.36,0.02,9412.61,0.02
2019-11-05,3074.62,-0.0,27492.63,0.0,8210.18,-0.0,189.3,0.02,9342.53,-0.01
2019-11-06,3076.78,0.0,27492.56,-0.0,8196.03,-0.0,191.59,0.01,9360.88,0.0
2019-11-07,3085.18,0.0,27674.8,0.01,8219.65,0.0,187.98,-0.02,9267.56,-0.01
2019-11-08,3093.08,0.0,27681.24,0.0,8255.89,0.0,184.21,-0.02,8804.88,-0.05
2019-11-09,3093.08,0.0,27681.24,0.0,8255.89,0.0,185.03,0.0,8813.58,0.0
2019-11-10,3093.08,0.0,27681.24,0.0,8255.89,0.0,189.48,0.02,9055.53,0.03
2019-11-11,3087.01,-0.0,27691.49,0.0,8241.91,-0.0,185.49,-0.02,8757.79,-0.03
2019-11-12,3091.84,0.0,27691.49,0.0,8263.79,0.0,186.84,0.01,8815.66,0.01
2019-11-13,3094.04,0.0,27783.59,0.0,8259.81,-0.0,188.26,0.01,8808.26,-0.0
2019-11-14,3096.63,0.0,27781.96,-0.0,8257.83,-0.0,186.0,-0.01,8708.09,-0.01
2019-11-15,3120.46,0.01,28004.89,0.01,8315.52,0.01,180.52,-0.03,8491.99,-0.02
2019-11-16,3120.46,0.0,28004.89,0.0,8315.52,0.0,183.35,0.02,8550.76,0.01
2019-11-17,3120.46,0.0,28004.89,0.0,8315.52,0.0,185.12,0.01,8577.98,0.0
2019-11-18,3122.03,0.0,28036.22,0.0,8328.48,0.0,180.56,-0.02,8309.29,-0.03
2019-11-19,3120.18,-0.0,27934.02,-0.0,8338.74,0.0,177.46,-0.02,8206.15,-0.01
2019-11-20,3108.46,-0.0,27821.09,-0.0,8283.75,-0.01,175.7,-0.01,8027.27,-0.02
2019-11-21,3103.54,-0.0,27766.29,-0.0,8265.62,-0.0,161.46,-0.08,7642.75,-0.05
2019-11-22,3110.29,0.0,27875.62,0.0,8272.05,0.0,150.27,-0.07,7296.58,-0.05
2019-11-23,3110.29,0.0,27875.62,0.0,8272.05,0.0,153.42,0.02,7397.8,0.01
2019-11-24,3110.29,0.0,27875.62,0.0,8272.05,0.0,142.83,-0.07,7047.92,-0.05
2019-11-25,3133.64,0.01,28066.47,0.01,8371.93,0.01,146.48,0.03,7146.13,0.01
2019-11-26,3140.52,0.0,28121.68,0.0,8385.75,0.0,148.97,0.02,7218.37,0.01
2019-11-27,3153.63,0.0,28164.0,0.0,8444.71,0.01,153.01,0.03,7531.66,0.04
2019-11-28,3153.63,0.0,28164.0,0.0,8444.71,0.0,151.72,-0.01,7463.11,-0.01
2019-11-29,3140.98,-0.0,28051.41,-0.0,8403.68,-0.0,155.3,0.02,7761.24,0.04
2019-11-30,3140.98,0.0,28051.41,0.0,8403.68,0.0,152.54,-0.02,7569.63,-0.02
2019-12-01,3140.98,0.0,28051.41,0.0,8403.68,0.0,151.19,-0.01,7424.29,-0.02
2019-12-02,3113.87,-0.01,27783.04,-0.01,8309.26,-0.01,149.06,-0.01,7321.99,-0.01
2019-12-03,3093.2,-0.01,27502.81,-0.01,8254.74,-0.01,147.96,-0.01,7320.15,-0.0
2019-12-04,3112.76,0.01,27649.78,0.01,8296.53,0.01,146.75,-0.01,7252.03,-0.01
2019-12-05,3117.43,0.0,27677.79,0.0,8308.4,0.0,149.25,0.02,7448.31,0.03
2019-12-06,3145.91,0.01,28015.06,0.01,8397.37,0.01,149.19,-0.0,7547.0,0.01
2019-12-07,3145.91,0.0,28015.06,0.0,8397.37,0.0,148.77,-0.0,7556.24,0.0
2019-12-08,3145.91,0.0,28015.06,0.0,8397.37,0.0,151.26,0.02,7564.35,0.0
2019-12-09,3135.96,-0.0,27909.6,-0.0,8362.74,-0.0,148.23,-0.02,7400.9,-0.02
2019-12-10,3132.52,-0.0,27881.72,-0.0,8354.29,-0.0,146.27,-0.01,7278.12,-0.02
2019-12-11,3141.63,0.0,27911.3,0.0,8402.61,0.01,143.61,-0.02,7217.43,-0.01
2019-12-12,3168.57,0.01,28132.05,0.01,8466.89,0.01,145.6,0.01,7243.13,0.0
2019-12-13,3168.8,0.0,28135.38,0.0,8487.71,0.0,144.94,-0.0,7269.68,0.0
2019-12-14,3168.8,0.0,28135.38,0.0,8487.71,0.0,142.87,-0.01,7124.67,-0.02
2019-12-15,3168.8,0.0,28135.38,0.0,8487.71,0.0,143.11,0.0,7152.3,0.0
2019-12-16,3191.45,0.01,28235.89,0.0,8570.33,0.01,133.61,-0.07,6932.48,-0.03
2019-12-17,3192.52,0.0,28267.16,0.0,8575.7,0.0,122.6,-0.08,6640.52,-0.04
2019-12-18,3191.14,-0.0,28239.28,-0.0,8580.62,0.0,133.09,0.09,7276.8,0.1
2019-12-19,3205.37,0.0,28376.96,0.0,8641.29,0.01,129.32,-0.03,7202.84,-0.01
2019-12-20,3221.22,0.0,28455.09,0.0,8678.49,0.0,129.07,-0.0,7218.82,0.0
2019-12-21,3221.22,0.0,28455.09,0.0,8678.49,0.0,128.13,-0.01,7191.16,-0.0
2019-12-22,3221.22,0.0,28455.09,0.0,8678.49,0.0,132.37,0.03,7511.59,0.04
2019-12-23,3224.01,0.0,28551.53,0.0,8696.01,0.0,128.61,-0.03,7355.63,-0.02
2019-12-24,3223.38,-0.0,28515.45,-0.0,8699.51,0.0,129.06,0.0,7322.53,-0.0
2019-12-25,3223.38,0.0,28515.45,0.0,8699.51,0.0,126.45,-0.02,7275.16,-0.01
2019-12-26,3239.91,0.01,28621.39,0.0,8778.31,0.01,126.36,-0.0,7238.97,-0.0
2019-12-27,3240.02,0.0,28645.26,0.0,8770.98,-0.0,127.21,0.01,7290.09,0.01
2019-12-28,3240.02,0.0,28645.26,0.0,8770.98,0.0,128.32,0.01,7317.99,0.0
2019-12-29,3240.02,0.0,28645.26,0.0,8770.98,0.0,134.76,0.05,7422.65,0.01
2019-12-30,3221.29,-0.01,28462.14,-0.01,8709.73,-0.01,132.63,-0.02,7293.0,-0.02
2019-12-31,3230.78,0.0,28538.44,0.0,8733.07,0.0,129.61,-0.02,7193.6,-0.01
2020-01-01,3230.78,0.0,28538.44,0.0,8733.07,0.0,130.8,0.01,7200.17,0.0
2020-01-02,3257.85,0.01,28868.8,0.01,8872.22,0.02,127.41,-0.03,6985.47,-0.03
2020-01-03,3234.85,-0.01,28634.88,-0.01,8793.9,-0.01,134.17,0.05,7344.88,0.05
2020-01-04,3234.85,0.0,28634.88,0.0,8793.9,0.0,135.07,0.01,7410.66,0.01
2020-01-05,3234.85,0.0,28634.88,0.0,8793.9,0.0,136.28,0.01,7411.32,0.0
2020-01-06,3246.28,0.0,28703.38,0.0,8848.52,0.01,144.3,0.06,7769.22,0.05
2020-01-07,3237.18,-0.0,28583.68,-0.0,8846.45,-0.0,143.54,-0.01,8163.69,0.05
2020-01-08,3253.05,0.0,28745.09,0.01,8912.37,0.01,141.26,-0.02,8079.86,-0.01
2020-01-09,3274.7,0.01,28956.9,0.01,8989.63,0.01,138.98,-0.02,7879.07,-0.02
2020-01-10,3265.35,-0.0,28823.77,-0.0,8966.64,-0.0,143.96,0.04,8166.55,0.04
2020-01-11,3265.35,0.0,28823.77,0.0,8966.64,0.0,142.93,-0.01,8037.54,-0.02
2020-01-12,3265.35,0.0,28823.77,0.0,8966.64,0.0,145.87,0.02,8192.49,0.02
2020-01-13,3288.13,0.01,28907.05,0.0,9070.65,0.01,144.23,-0.01,8144.19,-0.01
2020-01-14,3283.15,-0.0,28939.67,0.0,9033.42,-0.0,165.96,0.15,8827.76,0.08
2020-01-15,3289.29,0.0,29030.22,0.0,9035.67,0.0,166.23,0.0,8807.01,-0.0
2020-01-16,3316.81,0.01,29297.64,0.01,9125.0,0.01,164.39,-0.01,8723.79,-0.01
2020-01-17,3329.62,0.0,29348.1,0.0,9173.73,0.01,170.78,0.04,8929.04,0.02
2020-01-18,3329.62,0.0,29348.1,0.0,9173.73,0.0,175.37,0.03,8942.81,0.0
2020-01-19,3329.62,0.0,29348.1,0.0,9173.73,0.0,166.97,-0.05,8706.25,-0.03
2020-01-20,3329.62,0.0,29348.1,0.0,9173.73,0.0,167.12,0.0,8657.64,-0.01
2020-01-21,3320.79,-0.0,29196.04,-0.01,9166.63,-0.0,169.7,0.02,8745.89,0.01
2020-01-22,3321.75,0.0,29186.27,-0.0,9188.58,0.0,168.29,-0.01,8680.88,-0.01
2020-01-23,3325.54,0.0,29160.09,-0.0,9216.98,0.0,162.93,-0.03,8406.52,-0.03
2020-01-24,3295.47,-0.01,28989.73,-0.01,9141.47,-0.01,163.05,0.0,8445.43,0.0
2020-01-25,3295.47,0.0,28989.73,0.0,9141.47,0.0,161.28,-0.01,8367.85,-0.01
2020-01-26,3295.47,0.0,28989.73,0.0,9141.47,0.0,168.08,0.04,8596.83,0.03
2020-01-27,3243.63,-0.02,28535.8,-0.02,8952.18,-0.02,170.93,0.02,8909.82,0.04
2020-01-28,3276.24,0.01,28722.85,0.01,9090.93,0.02,176.37,0.03,9358.59,0.05
2020-01-29,3273.4,-0.0,28734.45,0.0,9101.61,0.0,175.05,-0.01,9316.63,-0.0
2020-01-30,3283.66,0.0,28859.44,0.0,9136.09,0.0,184.69,0.06,9508.99,0.02
2020-01-31,3225.52,-0.02,28256.03,-0.02,8991.51,-0.02,180.16,-0.02,9350.53,-0.02
2020-02-01,3225.52,0.0,28256.03,0.0,8991.51,0.0,183.67,0.02,9392.88,0.0
2020-02-02,3225.52,0.0,28256.03,0.0,8991.51,0.0,188.62,0.03,9344.37,-0.01
2020-02-03,3248.92,0.01,28399.81,0.01,9126.23,0.01,189.87,0.01,9293.52,-0.01
2020-02-04,3297.59,0.01,28807.63,0.01,9334.06,0.02,189.25,-0.0,9180.96,-0.01
2020-02-05,3334.69,0.01,29290.85,0.02,9367.48,0.0,204.23,0.08,9613.42,0.05
2020-02-06,3345.78,0.0,29379.77,0.0,9445.92,0.01,212.34,0.04,9729.8,0.01
2020-02-07,3327.71,-0.01,29102.51,-0.01,9401.1,-0.0,222.73,0.05,9795.94,0.01
2020-02-08,3327.71,0.0,29102.51,0.0,9401.1,0.0,223.15,0.0,9865.12,0.01
2020-02-09,3327.71,0.0,29102.51,0.0,9401.1,0.0,228.58,0.02,10116.67,0.03
2020-02-10,3352.09,0.01,29276.82,0.01,9516.84,0.01,223.52,-0.02,9856.61,-0.03
2020-02-11,3357.75,0.0,29276.34,-0.0,9517.86,0.0,235.85,0.06,10208.24,0.04
2020-02-12,3379.45,0.01,29551.42,0.01,9613.2,0.01,265.41,0.13,10326.05,0.01
2020-02-13,3373.94,-0.0,29423.31,-0.0,9595.7,-0.0,268.1,0.01,10214.38,-0.01
2020-02-14,3380.16,0.0,29398.08,-0.0,9623.58,0.0,284.22,0.06,10312.12,0.01
2020-02-15,3380.16,0.0,29398.08,0.0,9623.58,0.0,264.73,-0.07,9889.42,-0.04
2020-02-16,3380.16,0.0,29398.08,0.0,9623.58,0.0,259.89,-0.02,9934.43,0.0
2020-02-17,3380.16,0.0,29398.08,0.0,9623.58,0.0,266.36,0.02,9690.14,-0.02
2020-02-18,3370.29,-0.0,29232.19,-0.01,9629.8,0.0,281.94,0.06,10142.0,0.05
2020-02-19,3386.15,0.0,29348.03,0.0,9718.73,0.01,259.76,-0.08,9633.39,-0.05
2020-02-20,3373.23,-0.0,29219.98,-0.0,9627.83,-0.01,257.95,-0.01,9608.48,-0.0
2020-02-21,3337.75,-0.01,28992.41,-0.01,9446.69,-0.02,265.6,0.03,9686.44,0.01
2020-02-22,3337.75,0.0,28992.41,0.0,9446.69,0.0,262.33,-0.01,9663.18,-0.0
2020-02-23,3337.75,0.0,28992.41,0.0,9446.69,0.0,273.75,0.04,9924.52,0.03
2020-02-24,3225.89,-0.03,27960.8,-0.04,9079.63,-0.04,265.22,-0.03,9650.17,-0.03
2020-02-25,3128.21,-0.03,27081.36,-0.03,8834.87,-0.03,247.82,-0.07,9341.71,-0.03
2020-02-26,3116.39,-0.0,26957.59,-0.0,8873.76,0.0,225.68,-0.09,8820.52,-0.06
2020-02-27,2978.76,-0.04,25766.64,-0.04,8436.67,-0.05,226.75,0.0,8784.49,-0.0
2020-02-28,2954.22,-0.01,25409.36,-0.01,8461.83,0.0,226.76,0.0,8672.46,-0.01
2020-02-29,2954.22,0.0,25409.36,0.0,8461.83,0.0,219.85,-0.03,8599.51,-0.01
2020-03-01,2954.22,0.0,25409.36,0.0,8461.83,0.0,218.97,-0.0,8562.45,-0.0
2020-03-02,3090.23,0.05,26703.32,0.05,8877.98,0.05,230.57,0.05,8869.67,0.04
2020-03-03,3003.37,-0.03,25917.41,-0.03,8594.49,-0.03,224.48,-0.03,8787.79,-0.01
2020-03-04,3130.12,0.04,27090.86,0.05,8949.28,0.04,224.52,0.0,8755.25,-0.0
2020-03-05,3023.94,-0.03,26121.28,-0.04,8671.66,-0.03,229.27,0.02,9078.76,0.04
2020-03-06,2972.37,-0.02,25864.78,-0.01,8530.34,-0.02,243.53,0.06,9122.55,0.0
2020-03-07,2972.37,0.0,25864.78,0.0,8530.34,0.0,237.85,-0.02,8909.95,-0.02
2020-03-08,2972.37,0.0,25864.78,0.0,8530.34,0.0,200.69,-0.16,8108.12,-0.09
2020-03-09,2746.56,-0.08,23851.02,-0.08,7948.03,-0.07,201.99,0.01,7923.64,-0.02
2020-03-10,2882.23,0.05,25018.16,0.05,8372.27,0.05,200.77,-0.01,7909.73,-0.0
2020-03-11,2741.38,-0.05,23553.22,-0.06,8006.12,-0.04,194.87,-0.03,7911.43,0.0
2020-03-12,2480.64,-0.1,21200.62,-0.1,7263.65,-0.09,112.35,-0.42,4970.79,-0.37
2020-03-13,2711.02,0.09,23185.62,0.09,7995.26,0.1,133.2,0.19,5563.71,0.12
2020-03-14,2711.02,0.0,23185.62,0.0,7995.26,0.0,123.31,-0.07,5200.37,-0.07
2020-03-15,2711.02,0.0,23185.62,0.0,7995.26,0.0,125.21,0.02,5392.31,0.04
2020-03-16,2386.13,-0.12,20188.52,-0.13,7020.38,-0.12,110.61,-0.12,5014.48,-0.07
2020-03-17,2529.19,0.06,21237.38,0.05,7473.95,0.06,113.94,0.03,5225.63,0.04
2020-03-18,2398.1,-0.05,19898.92,-0.06,7175.18,-0.04,114.84,0.01,5238.44,0.0
2020-03-19,2409.39,0.0,20087.19,0.01,7288.52,0.02,136.59,0.19,6191.19,0.18
2020-03-20,2304.92,-0.04,19173.98,-0.05,6994.29,-0.04,132.74,-0.03,6198.78,0.0
2020-03-21,2304.92,0.0,19173.98,0.0,6994.29,0.0,132.82,0.0,6185.07,-0.0
2020-03-22,2304.92,0.0,19173.98,0.0,6994.29,0.0,123.32,-0.07,5830.25,-0.06
2020-03-23,2237.4,-0.03,18591.93,-0.03,7006.92,0.0,134.91,0.09,6416.31,0.1
2020-03-24,2447.33,0.09,20704.91,0.11,7553.83,0.08,138.76,0.03,6734.8,0.05
2020-03-25,2475.56,0.01,21200.55,0.02,7469.62,-0.01,136.2,-0.02,6681.06,-0.01
2020-03-26,2630.07,0.06,22552.17,0.06,7897.13,0.06,138.36,0.02,6716.44,0.01
2020-03-27,2541.47,-0.03,21636.78,-0.04,7588.37,-0.04,133.94,-0.03,6469.8,-0.04
2020-03-28,2541.47,0.0,21636.78,0.0,7588.37,0.0,130.99,-0.02,6242.19,-0.04
2020-03-29,2541.47,0.0,21636.78,0.0,7588.37,0.0,125.58,-0.04,5922.04,-0.05
2020-03-30,2626.65,0.03,22327.48,0.03,7889.01,0.04,132.9,0.06,6429.84,0.09
2020-03-31,2584.59,-0.02,21917.16,-0.02,7813.5,-0.01,133.59,0.01,6438.64,0.0
2020-04-01,2470.5,-0.04,20943.51,-0.04,7486.29,-0.04,135.63,0.02,6606.78,0.03
2020-04-02,2526.9,0.02,21413.44,0.02,7635.66,0.02,142.03,0.05,6793.62,0.03
2020-04-03,2488.65,-0.02,21052.53,-0.02,7528.11,-0.01,142.09,0.0,6733.39,-0.01
2020-04-04,2488.65,0.0,21052.53,0.0,7528.11,0.0,145.22,0.02,6867.53,0.02
2020-04-05,2488.65,0.0,21052.53,0.0,7528.11,0.0,143.55,-0.01,6791.13,-0.01
2020-04-06,2663.68,0.07,22679.99,0.08,8081.66,0.07,169.14,0.18,7271.78,0.07
2020-04-07,2659.41,-0.0,22653.86,-0.0,8049.31,-0.0,165.1,-0.02,7176.41,-0.01
2020-04-08,2749.98,0.03,23433.57,0.03,8229.54,0.02,172.64,0.05,7334.1,0.02
2020-04-09,2789.82,0.01,23719.37,0.01,8238.53,0.0,170.81,-0.01,7302.09,-0.0
2020-04-10,2789.82,0.0,23719.37,0.0,8238.53,0.0,158.41,-0.07,6865.49,-0.06
2020-04-11,2789.82,0.0,23719.37,0.0,8238.53,0.0,158.22,-0.0,6859.08,-0.0
2020-04-12,2789.82,0.0,23719.37,0.0,8238.53,0.0,161.14,0.02,6971.09,0.02
2020-04-13,2761.63,-0.01,23390.77,-0.01,8332.74,0.01,156.28,-0.03,6845.04,-0.02
2020-04-14,2846.06,0.03,23949.76,0.02,8692.16,0.04,157.6,0.01,6842.43,-0.0
2020-04-15,2783.36,-0.02,23504.35,-0.02,8591.96,-0.01,153.29,-0.03,6642.11,-0.03
2020-04-16,2799.55,0.01,23537.68,0.0,8757.83,0.02,172.16,0.12,7116.8,0.07
2020-04-17,2874.56,0.03,24242.49,0.03,8832.41,0.01,171.64,-0.0,7096.18,-0.0
2020-04-18,2874.56,0.0,24242.49,0.0,8832.41,0.0,186.91,0.09,7257.67,0.02
2020-04-19,2874.56,0.0,24242.49,0.0,8832.41,0.0,181.61,-0.03,7189.42,-0.01
2020-04-20,2823.16,-0.02,23650.44,-0.02,8726.51,-0.01,172.3,-0.05,6881.96,-0.04
2020-04-21,2736.56,-0.03,23018.88,-0.03,8403.0,-0.04,172.74,0.0,6880.32,-0.0
2020-04-22,2799.31,0.02,23475.82,0.02,8664.64,0.03,182.6,0.06,7117.21,0.03
2020-04-23,2797.8,-0.0,23515.26,0.0,8641.5,-0.0,185.03,0.01,7429.72,0.04
2020-04-24,2836.74,0.01,23775.27,0.01,8786.6,0.02,189.24,0.02,7550.9,0.02
2020-04-25,2836.74,0.0,23775.27,0.0,8786.6,0.0,195.52,0.03,7569.94,0.0
2020-04-26,2836.74,0.0,23775.27,0.0,8786.6,0.0,197.32,0.01,7679.87,0.01
2020-04-27,2878.48,0.01,24133.78,0.02,8837.66,0.01,197.22,-0.0,7795.6,0.02
2020-04-28,2863.39,-0.01,24101.55,-0.0,8677.6,-0.02,198.42,0.01,7807.06,0.0
2020-04-29,2939.51,0.03,24633.86,0.02,8982.76,0.04,216.97,0.09,8801.04,0.13
2020-04-30,2912.43,-0.01,24345.72,-0.01,9000.51,0.0,207.6,-0.04,8658.55,-0.02
2020-05-01,2830.71,-0.03,23723.69,-0.03,8718.18,-0.03,214.22,0.03,8864.77,0.02
2020-05-02,2830.71,0.0,23723.69,0.0,8718.18,0.0,215.33,0.01,8988.6,0.01
2020-05-03,2830.71,0.0,23723.69,0.0,8718.18,0.0,210.93,-0.02,8897.47,-0.01
2020-05-04,2842.74,0.0,23749.76,0.0,8834.11,0.01,208.17,-0.01,8912.65,0.0
2020-05-05,2868.44,0.01,23883.09,0.01,8930.62,0.01,206.77,-0.01,9003.07,0.01
2020-05-06,2848.42,-0.01,23664.64,-0.01,8984.86,0.01,204.06,-0.01,9268.76,0.03
2020-05-07,2881.19,0.01,23875.89,0.01,9101.88,0.01,212.29,0.04,9951.52,0.07
2020-05-08,2929.8,0.02,24331.32,0.02,9220.35,0.01,212.99,0.0,9842.67,-0.01
2020-05-09,2929.8,0.0,24331.32,0.0,9220.35,0.0,211.6,-0.01,9593.9,-0.03
2020-05-10,2929.8,0.0,24331.32,0.0,9220.35,0.0,188.6,-0.11,8756.43,-0.09
2020-05-11,2930.19,0.0,24221.99,-0.0,9298.92,0.01,185.91,-0.01,8601.8,-0.02
2020-05-12,2870.12,-0.02,23764.78,-0.02,9112.45,-0.02,189.31,0.02,8804.48,0.02
2020-05-13,2820.0,-0.02,23247.97,-0.02,9000.08,-0.01,199.19,0.05,9269.99,0.05
2020-05-14,2852.5,0.01,23625.34,0.02,9094.42,0.01,202.95,0.02,9733.72,0.05
2020-05-15,2863.7,0.0,23685.42,0.0,9152.64,0.01,195.62,-0.04,9328.2,-0.04
